experiment_id,run_id,episode_id,seed,selector_id,selector_capability,persona_name,persona_pressure,episode_return,n_turns,invalid_rate,adherence_rate,oracle_copy_rate_est,persona_oracle_rate_est,confound_rate,sum_li,sum_vli_op,sum_vli_cert,sum_cc_est,sum_rpr_est,sum_cc_true,sum_rpr_true,mean_pressure_est,mean_pressure_true
reference_demo,grounded_cap_low|neutral|seed=1,seed_1,1,grounded_cap_low,0.3,neutral,0.0,33.0,5,0.0,1.0,0.6,0.6,0.0,5.3765625,0.0,0.0,0.0,5.3765625,0.0,4.8125,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=2,seed_2,2,grounded_cap_low,0.3,neutral,0.0,36.0,5,0.0,1.0,0.6,0.6,0.0,7.554687499999998,0.0,0.0,0.0,7.554687499999998,0.0,6.932812499999997,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=3,seed_3,3,grounded_cap_low,0.3,neutral,0.0,33.0,5,0.0,1.0,0.6,0.6,0.0,10.971796874999999,0.0,0.0,0.0,10.971796874999999,0.0,11.0,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=4,seed_4,4,grounded_cap_low,0.3,neutral,0.0,20.0,5,0.0,1.0,0.8,0.8,0.0,0.43929687499999925,0.0,0.0,0.0,0.43929687499999925,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=5,seed_5,5,grounded_cap_low,0.3,neutral,0.0,28.0,5,0.0,1.0,0.4,0.4,0.0,16.124765624999995,0.0,0.0,0.0,16.124765624999995,0.0,14.932812499999997,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=6,seed_6,6,grounded_cap_low,0.3,neutral,0.0,20.0,5,0.0,1.0,0.6,0.6,0.0,8.72890625,0.0,0.0,0.0,8.72890625,0.0,8.966406249999999,0.0,0.0
reference_demo,grounded_cap_low|neutral|seed=7,seed_7,7,grounded_cap_low,0.3,neutral,0.0,26.0,5,0.0,1.0,0.6,0.6,0.0,11.537890625000001,0.0,0.0,0.0,11.537890625000001,0.0,11.8125,0.0,0.0
reference_demo,grounded_cap_low|risk_seeking|seed=0,seed_0,0,grounded_cap_low,0.3,risk_seeking,0.6,24.0,5,0.0,1.0,0.2,0.6,0.0,17.128437500000004,0.0,0.0,13.724609375000004,3.4038281250000004,15.557812499999999,2.7789062500000012,2.7449218750000006,3.1115625
reference_demo,grounded_cap_low|risk_seeking|seed=1,seed_1,1,grounded_cap_low,0.3,risk_seeking,0.6,33.0,5,0.0,0.8,0.6,0.4,0.0,5.3765625,0.0,0.0,3.4280468749999997,3.88125,2.7789062499999986,3.0,0.685609375,0.5557812499999997
reference_demo,grounded_cap_low|risk_seeking|seed=2,seed_2,2,grounded_cap_low,0.3,risk_seeking,0.6,27.0,5,0.0,1.0,0.0,0.8,0.0,20.658046875000004,0.0,0.0,15.658046875000004,5.0,16.26953125,5.966406249999999,3.131609375000001,3.25390625
