experiment_id,run_id,episode_id,seed,selector_id,selector_capability,persona_name,persona_pressure,episode_return,n_turns,invalid_rate,adherence_rate,oracle_copy_rate_est,persona_oracle_rate_est,confound_rate,sum_li,sum_vli_op,sum_vli_cert,sum_cc_est,sum_rpr_est,sum_cc_true,sum_rpr_true,mean_pressure_est,mean_pressure_true
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_2,2,grounded_cap_mid,0.6,loss_averse,0.6,,5,0.0,1.0,0.8,1.0,0.0,0.3428124999999991,0.0,0.0,0.3428124999999991,0.0,0.0,0.9664062499999986,0.06856249999999982,0.0
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_3,3,grounded_cap_mid,0.6,loss_averse,0.6,,5,0.0,1.0,0.8,0.8,0.0,0.718515625000002,0.0,0.0,0.0,0.718515625000002,0.0,0.9664062499999986,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_0,0,grounded_cap_mid,0.6,loss_averse,0.85,,5,0.0,1.0,0.8,1.0,0.0,0.09257812499999929,0.0,0.0,0.09257812499999929,0.0,2.0,0.0,0.01851562499999986,0.4
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_1,1,grounded_cap_mid,0.6,loss_averse,0.85,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_2,2,grounded_cap_mid,0.6,loss_averse,0.85,,5,0.0,1.0,0.8,1.0,0.0,0.3428124999999991,0.0,0.0,0.3428124999999991,0.0,0.9664062499999986,0.0,0.06856249999999982,0.1932812499999997
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_3,3,grounded_cap_mid,0.6,loss_averse,0.85,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|build_preserving|bank,seed_0,0,grounded_cap_mid,0.6,build_preserving,0.8,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|build_preserving|bank,seed_1,1,grounded_cap_mid,0.6,build_preserving,0.8,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|build_preserving|bank,seed_2,2,grounded_cap_mid,0.6,build_preserving,0.8,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9328124999999972,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|build_preserving|bank,seed_3,3,grounded_cap_mid,0.6,build_preserving,0.8,,5,0.0,1.0,0.6,1.0,0.0,3.718515625000002,0.0,0.0,3.718515625000002,0.0,3.9664062499999986,0.0,0.7437031250000004,0.7932812499999997
